Country name, Year of National Action Plan Submission, National Action Plan Cycle, Commitment title, Full commitment text, Anti-corruption, Conflicts of interest, Asset disclosure, Audits & control, Whistleblower protections, Fiscal openness, Citizen Budgets, Participatory budgeting, E-petitions, Social Audits, Public Participation, Public Procurement, Records Management, Elections & Political Finance, Law Enforcement & Justice, Public Service Delivery Improvement, E-government, Open data, Capacity-building, Legislative & Regulation, Private sector, Legislature, Sub-national governance, Judiciary, Media & Telecommunications, Education, Health and Nutrition, Citizenship & Immigration, Welfare & Social Security, Water & Sanitation, Infrastructure, Public safety, Defense, Natural Resources, Aid, Nonprofits, Gender & sexuality, Human rights, OGP, Marginalised communities, Labor, Did it Open Government, Relevance to OGP Values, Values - Access to Information, Values - Civic Participation, Values - Public Accountability, Values - Technology & Innovation, Specificity, Potential impact, Completion - Progress Report), Starred Commitments - Progress Report (Current formula), Year of Publication - Progress Report, Year of Publication - End of Term Report, Completion - End of Term Report, Change in Completion Level, Starred Commitments - End of Term Report (Current formula), Starred Commitments - Progress Report (2015 formula), Starred Commitments - Progress Report (pre-June 2014)
USA,2013,2, Implement the Extractive Industries Transparency Initiative, Two years ago at the launch of the OGP President Obama announced the U S commitment to implement the Extractive Industries Transparency Initiative EITI an international standard aimed at increasing transparency and accountability in the payments that companies make and the revenues governments receive for their natural resources The United States has actively worked toward increasing revenue transparency and accountability in relevant industry sectors ensuring that American taxpayers receive every dollar due for the extraction of the Nation s natural resources br br The United States continues to work toward EITI candidacy including by seeking public comment and feedback on the Federal Government s candidacy application The Administration intends to publish the first United States EITI report in 2015 and to achieve EITI compliance in 2016 The United States will also br br Disclose additional revenues on geothermal and renewable energy Unilaterally disclose all payments received by the U S Department of Interior Create a process to discuss future disclosure of timber revenues and Promote the development of innovative open data tools that make extractive data more meaningful for and accessible to the American people ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,3,4,1,2015, NR, NR, NR, NR,1,1
USA,2013,2, Implement the Controlled Unclassified Information Program, The Government currently uses ad hoc agency specific policies procedures and markings to safeguard and protect certain controlled unclassified information CUI such as information that involves privacy security proprietary business interests and law enforcement investigations This patchwork of policies has resulted in inconsistent marking and safeguarding of documents unclear or unnecessarily restrictive dissemination policies and impediments to authorized information sharing The President therefore directed NARA to establish a program to standardize processes and procedures for managing CUI Over the next year NARA will issue implementation guidance with phased implementation schedules and an enhanced CUI Registry that designates what information falls under the program ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,2,3,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Increase Transparency in Spending, The Administration s efforts to increase transparency in Federal spending have opened up new data on Federal procurement and financial assistance The Administration intends to further increase the transparency of where Federal tax dollars are spent by committing to br br Join the Global Initiative on Fiscal Transparency The United States will join the Global Initiative on Fiscal Transparency GIFT an international network of governments and non government organizations aimed at enhancing financial transparency accountability and stakeholder engagement The Administration will actively participate in the GIFT Working Group and seek opportunities to work with others to champion fiscal openness in appropriate global forums br br Regularly Engage with External Stakeholders The U S Government will hold quarterly meetings with external stakeholders to identify and prioritize ways to improve the usability and functionality of the USASpending gov website br br Open Up Federal Spending Data The U S Government will make Federal spending data more easily available in open and machine readable formats br br Publish Additional Federal Contracting Data The Administration will facilitate the publication of certain Federal Government contract information not currently available in order to increase transparency and accountability of the Federal procurement system Information will be made available consistent with Federal rulemaking procedures br br Provide Strategic Direction for Enhancing Fiscal Transparency The Administration through the work of the Government Accountability and Transparency Board GATB will continue to provide strategic direction to the Federal Government on ways to increase Federal spending transparency and to detect waste fraud or abuse GATB will update its annual plan with 2013 accomplishments and 2014 objectives including issues of data analytics and data integrity and standardization for procurement and grants ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,2,3,4,1,2015, NR, NR, NR, NR,1,1
USA,2013,2, Increase Transparency in Spending, The Administration has made an increasing amount of Federal spending data publicly available and searchable allowing nationwide stakeholders to perform analysis of Federal spending The Administration will build on these efforts by committing to br br Improve USAspending gov In 2015 the Administration will launch a refreshed USAspending gov website that will improve the site s design and user experience including better enabling users to explore the data using interactive maps and improving the search functionality and application programming interface br br Improve accessibility and reusability of Federal financial data In 2015 as part of implementation of the DATA Act the Administration will work to improve the accessibility and reusability of Federal financial data by issuing data element definition standards and standards for exchanging financial data The Administration through the Office of Management and Budget will leverage industry data exchange standards to the extent practicable to maximize the sharing and utilization of Federal financial data br br Explore options for visualization and publication of additional Federal financial data The Administration through the Treasury Department will use small scale pilots to help explore options for visualizing and publishing Federal financial data from across the government as required by the DATA Act br br Continue to engage stakeholders The Administration will continue to engage with a broad group of stakeholders to seek input on Federal financial transparency initiatives including DATA Act implementation by hosting town hall meetings conducting interactive workshops and seeking input via open innovation collaboration tools ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,1,1,1,2,4,0,2015, NR, NR, NR, NR,0,1
USA,2013,2, Increase Transparency of Foreign Assistance, Greater foreign aid transparency promotes effective development by helping recipient governments manage their aid flows and by empowering citizens to hold governments accountable for the use of foreign assistance Increased transparency also supports evidence based data driven approaches to foreign aid As outlined in past OMB guidance to Federal agencies by December 2015 agencies managing or implementing U S foreign assistance will establish an automated and timely process for publishing foreign aid data to ForeignAssistance gov Throughout 2014 the United States Agency for International Development the Department of State Department of Health and Human Services Department of Agriculture Department of Defense Department of Treasury and other agencies will work to add or expand detailed timely and high quality foreign assistance data to ForeignAssistance gov The Department of State as the lead agency for the U S government on this issue will also continue to engage civil society organizations and the public online about the content and the use of the data on the website ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, NR,1,1,0,0,1,2,2,3,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Increase Transparency of Legal Entities Formed in the United States, The United States has been working closely with partners around the world to combat the criminal misuse of businesses shell companies and front companies These legal entities are used to access the international financial system and facilitate financial crime while masking the true identity of illicit actors These legal entities are also used by individuals and companies to shelter assets and evade taxes Enhanced transparency of companies formed in the United States will help to prevent criminal organizations from obscuring who really benefits from the businesses they operate help to address tax avoidance and also help developing countries to combat corruption when criminal actors look to illicitly deposit their money abroad To promote transparency in company ownership the Administration will br br Advocate for Legislation Requiring Meaningful Disclosure The White House will continue to publicly advocate for legislation requiring disclosure of meaningful information at the time a company is formed showing not just who owns the company but also who receives financial benefits from the entity br br Establish an Explicit Customer Due Diligence Obligation for U S Financial Institutions In 2014 the Administration will work to enact a rule requiring U S financial institutions to identify the beneficial owners of companies that are legal entities The Treasury Department is currently engaged in rulemaking to clarify customer due diligence requirements for U S financial institutions The agency has received public comments through an Advance Notice of Rulemaking and also hosted several stakeholder roundtables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,2,2,3,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Increase Transparency of Foreign Intelligence Surveillance Activities, In June 2013 the President directed the U S Intelligence Community to declassify and make public as much information as possible about certain sensitive intelligence collection programs undertaken under the authority of the Foreign Intelligence Surveillance Act FISA while being mindful of the need to protect national security Nearly two thousand pages of documents have since been released including materials that were provided to Congress in conjunction with its oversight and reauthorization of these authorities As information is declassified the U S Intelligence Community is posting online materials and other information relevant to FISA the FISA Court and oversight and compliance efforts The Administration has further committed to br br Share Data on the Use of National Security Legal Authorities The Administration will release annual public reports on the U S Government s use of certain national security authorities These reports will include the total number of orders issued during the prior twelve month period and the number of targets affected by them br br Review and Declassify Information Regarding Foreign Intelligence Surveillance Programs The Director of National Intelligence will continue to review and where appropriate declassify information related to foreign intelligence surveillance programs br br Consult with Stakeholders The Administration will continue to engage with a broad group of stakeholders and seek input from the Privacy and Civil Liberties Oversight Board to ensure the Government appropriately protects privacy and civil liberties while simultaneously safeguarding national security ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, NR,1,1,1,0,0,2,2,5,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Make Fossil Fuel Subsidies More Transparent, Regular public reporting on U S Government spending on fossil fuel subsidies will increase transparency and enhance accountability The United States will publicly publish an annual report outlining Government spending on fossil fuel subsidies and share it with the Group of 20 G 20 and other relevant international bodies ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, NR,1,1,0,0,0,2,2,5,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Make Privacy Compliance Information More Accessible, As data increasingly help drive efficiency and effectiveness of public services public trust in the Government s good stewardship of data is essential The Federal Government has a dedicated workforce that has long worked to ensure the proper management and security of personal information held by Federal agencies Agencies are required to routinely review assess and publicly report on their collection and use of personal information To improve transparency and accountability of Federal data collection the Administration will br br Improve the Accessibility of Privacy Policies and Compliance Reports To make it easier for citizens to find and understand what information the Government collects and maintains Federal agencies will make it easier for the public to access download and search online for publicly available privacy policies and privacy compliance reports br br Update and Improve Reporting on Federal Agency Data Policies and Practices Agencies will collaborate to review the content of publicly available privacy compliance reports and to consider best practices to ensure that the reports provide meaningful information about the Federal Government s management of personal information ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,1,1,3,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Modernize the Freedom of Information Act br br , 3 Modernize the Freedom of Information Act br br The Obama Administration has already made important progress to improve the Freedom of br br Information Act FOIA process by simplifying the process of filing requests at many agencies by br br proactively disclosing information in the public interest in advance of requests by speeding up br br processing times by greatly reducing FOIA backlogs and by publishing more data on FOIA compliance br br There is still much more that the Administration can do and the United States is committed to further br br modernizing FOIA processes through the following initiatives br br Improve the Customer Experience through a Consolidated Online FOIA Service More than br br 100 Federal agencies are subject to FOIA For the average requester this can mean significant br br energy spent searching for the right agency and navigating the unique process for submitting a br br request to that agency The Administration will launch a consolidated request portal that allows br br the public to submit a request to any Federal agency from a single website and includes br br additional tools to improve the customer experience The U S Government will establish a FOIA br br task force that will review current practices seek public input and determine the best way to br br implement this consolidated FOIA service br br Develop Common FOIA Regulations and Practices for Federal Agencies Certain steps in the br br FOIA process are generally shared across Federal agencies Standardizing these common br br aspects through a core FOIA regulation and common set of practices would make it easier for br br requesters to understand and navigate the FOIA process and easier for the Government to keep br br regulations up to date The Administration will initiate an interagency process to determine the br br feasibility and the potential content of a core FOIA regulation that is both applicable to all br br agencies and retains flexibility for agency specific requirements br br Improve Internal Agency FOIA Processes Over the past few years several agencies have br br analyzed existing FOIA practices and used this information to make dramatic improvements in br br their backlogs and processing times as well as to increase the proactive release of information br br in the public interest The U S Government will scale these targeted efforts to improve the br br efficiency of agencies with the biggest backlogs and to share lessons learned to further improve br br internal agency FOIA processes br br Establish a FOIA Modernization Advisory Committee Improvements to FOIA administration must take into account the views and interests of both requesters and the Government The United States will establish a formal FOIA Advisory Committee comprised of government and non governmental members of the FOIA community to foster dialog between the Administration and the requester community solicit public comments and develop consensus recommendations for improving FOIA administration and proactive disclosures br br Improve FOIA Training Across Government to Increase Efficiency In order to efficiently and effectively respond to FOIA requests every Federal employee not just those in an agency s FOIA office should fully understand the FOIA process The Administration will make standard e learning training resources available for FOIA professionals and other Federal employees and encourage their use br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,2,4,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Open Data to the Public, Open Data fuels innovation that grows the economy and advances government transparency and accountability Government data has been used by journalists to uncover variations in hospital billings by citizens to learn more about the social services provided by charities in their communities and by entrepreneurs building new software tools to help farmers plan and manage their crops Building upon the successful implementation of open data commitments in the first NAP the second NAP will include commitments to make government data more accessible and useful for the public Through these commitments the United States will br br Manage Government Data as a Strategic Asset In an effort to make U S Government data more accessible and useful Federal agencies will develop an inventory of their data and publish a list of datasets that are public or can be made public Agencies will also develop new mechanisms to solicit public feedback regarding open government data br br Launch an Improved Data gov Data gov allows the public to easily find download and use data collected or created by the Federal Government The United States will launch a new version of Data gov to make it even easier to discover understand and use open government data The new Data gov will index all Federal agency datasets in one easy to use catalog This new website will help developers researchers journalists and other stakeholders find data and will help the public more easily find tools and resources to access Government services br br Open Agriculture and Nutrition Data Global development agriculture and health have been a key focus of the Administration s Open Data Initiatives To expand these efforts internationally the United States in partnership with the United Kingdom established the Global Open Data on Agriculture and Nutrition GODAN GODAN aims to increase the quality quantity and timeliness of available data to support agriculture and nutrition efforts as well as to increase the number and diversity of stakeholders who are applying data based solutions to improve agriculture and nutrition This initiative will support public and private global efforts to make agriculture and nutrition data more available and easier to access The United States will create an interagency group that will promote open data efforts in the public and private sectors and encourage new efforts to release agriculture and nutrition data br br Open Natural Disaster Related Data to Support Response and Recovery Efforts Government data is used to help first responders and survivors make better informed decisions during the chaos of a natural disaster Expanding the amount of natural disaster related open government data will increase awareness of the effects of natural disasters and improve disaster relief and recovery efforts FEMA through its OpenFEMA initiative will release new disaster related data in a machine readable format and host workshops to build tools that support first responders survivors and impacted communities br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,2,4,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Promote Open Education to Increase Awareness and Engagement, Open education is the open sharing of digital learning materials tools and practices that ensures free access to and legal adoption of learning resources There is a growing body of evidence that the use of open education resources improves the quality of teaching and learning including by accelerating student comprehension and by fostering more opportunities for affordable cross border and cross cultural educational experiences The United States is committed to open education and will br br Raise open education awareness and identify new partnerships The U S Department of State the U S Department of Education and the Office of Science and Technology Policy will jointly host a workshop on challenges and opportunities in open education internationally with stakeholders from academia industry and government The session will foster collaboration among OGP members and other interested governments and will produce best practices to inform good policies in open education br br Pilot new models for using open educational resources to support learning The State Department will conduct three pilots overseas by December 2015 that use open educational resources to support learning in formal and informal learning contexts The pilots results including best practices will be made publicly available for interested educators br br Launch an online skills academy The Department of Labor DOL with cooperation from the Department of Education will award 25 million through competitive grants to launch an online skills academy in 2015 that will offer open online courses of study using technology to create high quality free or low cost pathways to degrees certificates and other employer recognized credentials This academy will help students prepare for in demand careers Courses will be free for all to access on an open learning platform although limited costs may be incurred for students seeking college credit that can be counted toward a degree Leveraging emerging public and private models the investments will help students earn credentials online through participating accredited institutions and expand the open access to curriculum designed to speed the time to credit and completion The online skills academy will also leverage the burgeoning marketplace of free and open licensed learning resources including content developed through DOL s community college grant program to ensure that workers can get the education and training they need to advance their careers particularly in key areas of the economy br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,3,2,4,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Promote Innovation Through Collaboration and Harness the Ingenuity of the American Public, Creating a more Open Government and addressing our Nation s most challenging issues requires an informed and active citizenry Recognizing the value of the American public as a strategic partner in addressing some of the country s most pressing challenges the United States will work to more effectively harness the expertise ingenuity and creativity of the American public by enabling accelerating and scaling the use of open innovation methods across the Federal Government including commitments to br br Create an Open Innovation Toolkit In 2014 the Administration will convene an interagency group to develop an open innovation toolkit for Federal agencies that will include best practices training policies and guidance on authorities related to open innovation including approaches such as incentive prizes crowdsourcing and citizen science br br New Incentive Prizes and Challenges on Challenge gov The U S Government champions the use of challenges prizes and competitions to catalyze breakthroughs in national priorities Launched on September 2010 Challenge gov has hosted more than 300 crowdsourcing competitions and the platform has been used by more than 50 Federal departments and agencies The website will continue to provide public listings of new competitions offered by the Administration to engage citizens in solving difficult problems to help agencies achieve their missions br br Increased Crowdsourcing and Citizen Science Programs Public participation in scientific research one type of crowdsourcing known as citizen science allows the public to make critical contributions to the fields of science technology engineering and math by collecting analyzing and sharing a wide range of data The Administration will expand its use of crowdsourcing and citizen science programs to further engage the public in problem solving For example the National Aeronautics and Space Administration NASA will seek to drastically increase the number of asteroid observations by the amateur astronomer community as part of the Asteroid Grand Challenge NASA will also launch the third International Space Apps Challenge in 2014 building upon the previously successful International Space Apps Challenges to continue to use publicly released data to solve global challenges In addition the Environmental Protection Agency will expand its citizen science activities such as leveraging crowdsourcing to monitor water quality NARA will increase its citizen archivist crowdsourcing projects that make records more accessible online to include captioning of historical films and transcription of other Federal records by the public and the U S Geological Survey will expand its National Map Corps program to use public input to improve the National Map ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,2,2,4,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Promote Public Participation in Community Spending Decisions, Participatory budgeting allows citizens to play a key role in identifying discussing and prioritizing public spending projects and gives them a voice in how taxpayer dollars are spent Several communities around the country such as Chicago New York San Francisco and Vallejo already have had success in or are currently planning participatory budgeting processes to help determine local budgeting priorities One way participatory budgeting can be utilized by cities is through eligible Department of Housing and Urban Development Housing and Community Development funds which can be used to promote affordable housing provide services to the most vulnerable citizens and create jobs through the expansion and retention of businesses In 2014 the Administration will work in collaboration with the Strong Cities Strong Communities initiative SC2 the National League of Cities non profit organizations philanthropies and interested cities to create tools and best practices that communities can use to implement projects raise awareness among other American communities that participatory budgeting can be used to help determine local investment priorities and help educate communities on participatory budgeting and its benefits ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,0,0,2,1,3,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Reform Government Websites, More citizens seek government information through the internet than any other source In addition to continuing to be accessible government websites should be easy to find use and navigate The Administration will continue to work to implement its Digital Government Strategy to improve Federal websites and to promote a more citizen centered government These efforts will include revising and updating OMB policies for Federal Agency websites in 2014 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,4,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Strengthen and Expand Whistleblower Protections for Government Personnel, Employees with the courage to report wrongdoing through appropriate legally authorized channels are a government s best defense against waste fraud and abuse Federal law prohibits retaliation against most government employees and contractors who act as whistleblowers and those protections were strengthened by recent legislation and Executive action However some who work for the Government still have diminished statutory protections The Government must also ensure that Federal employees know their rights Therefore the Administration will br br Mandate Participation in the Office of Special Counsel Whistleblower Certification Program To ensure that Federal employees understand their whistleblower rights and how to make protected disclosures the Administration will require covered agencies to complete the U S Office of Special Counsel s program to certify compliance with the Whistleblower Protection Act s notification requirements br br Implement the Presidential Directive on Protecting Whistleblowers The U S Government will continue to work to implement the President s October 2012 Policy Directive on Protecting Whistleblowers with Access to Classified Information PPD 19 including by ensuring strong independent due process procedures awareness of protections and agency understanding of the protections available to government contractors under the directive br br Advocate for Legislation to Expand Whistleblower Protections With the Administration s support Congress recently enacted legislation to strengthen whistleblower protections for most Federal Government employees and contractors but there are still gaps in statutory protections available to certain government employees and contractors The Administration will continue to work with Congress to enact appropriate legislation to protect these individuals br br Explore Executive Authority to Expand Whistleblower Protections if Congress Does Not Act While statutory protections are preferable the Administration will explore additional options for utilizing Executive authority to further strengthen and expand whistleblower protections if Congress fails to act further ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,0,1,0,2,2,4,0,2015, NR, NR, NR, NR,1,1
USA,2013,2, Support and Improve Agency Implementation of Open Government Plans, The Office of Management and Budget and the Office of Science and Technology Policy will work with an existing interagency open government group made up of individuals from across the Executive Branch to develop guidelines for Federal agencies as they work to update their Open Government Plans in the coming months These guidelines will require at a minimum new measures on proactive disclosures The interagency group will solicit input from civil society organizations for these guidelines and will work to ensure robust implementation of the agency plans in accordance with the Open Government Directive ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, NR,1,1,0,0,0,3,1,4,0,2015, NR, NR, NR, NR,0,0
USA,2013,2, Transform the Security Classification System, 4 Transform the Security Classification System br br While national security requires that certain information be protected as classified democratic principles simultaneously require government to be transparent wherever possible about its activities Overclassification may have high costs and operational impacts on agencies Classification must therefore be kept to the minimum required to meet national security needs and information should be made available to the public through proper declassification once the need for protecting the information has passed In continuation of our efforts to transform the classification system and declassify as much material as possible while simultaneously protecting national security the Administration will br br Create a Security Classification Reform Committee The Public Interest Declassification Board an advisory committee made up of experts outside government as well as former government classification experts has made several recommendations for reducing overclassification and simplifying the classification system in its report Transforming the Security Classification System The interagency Classification Review Committee which will report to the Assistant to the President for Homeland Security and Counterterrorism will review these recommendations coordinate efforts to implement those that are accepted and meet periodically with external stakeholders to obtain their input as appropriate br br Systematically Review and Declassify Historical Data on Nuclear Activities The Classification Review Committee will work with the Department of Defense Department of Energy Office of the Director of National Intelligence and Department of State to determine consistent with applicable statutes how to implement a systematic review process for the declassification of no longer sensitive historical information on nuclear programs Formerly Restricted Data or FRD focusing on specific events and topics of historical nuclear policy interest and ways for the public to help identify priorities for declassification review br br Pilot Technological Tools to Analyze Classified Presidential Records The Central Intelligence Agency and NARA will pilot the use of new tools to provide classification reviewers with search capability for unstructured data and automate initial document analysis beginning with Presidential Records from the Reagan Administration s classified e mail system br br Implement Monitoring and Tracking of Declassification Reviews The National Declassification Center at NARA will implement a referral and tracking system that will automatically notify appropriate agency representatives when classified records are ready for declassification review and enable monitoring to ensure that agencies meet review deadlines This system will include records of Presidential Libraries ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,2,4,0,2015, NR, NR, NR, NR,1,1
USA,2011,1, 1 1a Launch We the People , Launch the We the People Petition Platform Building on President Obama s desire to hear directly from the American people the White House has announced that it will launch We the People to give Americans a direct line to voice their concerns to the Administration via online petitions This is a tool to enable the public to create and sign petitions on a range of issues If a petition meets a public signature threshold it will be reviewed by White House policymakers who will consult relevant Administration officials and provide an official and public response More information can be found at http www WhiteHouse gov WeThePeople ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,0,1,3, ND,5, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 1b Open Source We the People , Open Source We the People The White House plans to publish the source code of We the People so that it is available to any government around the world that seeks to solicit and respond to the concerns of the public ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,0,1,3, ND,5, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 1c Develop Best Practices and Metrics for Public Participation, Develop Best Practices and Metrics for Public Participation We will identify best practices for public participation in government and suggest metrics that will allow agencies to assess progress toward the goal of becoming more participatory This effort will highlight those agencies that have incorporated the most useful and robust forms of public participation in order to encourage other agencies to learn from their examples ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,0,0,3, ND,3, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 2 Reform Records Management, Reform Records Management Policies and Practices Across the Executive Branch We will launch an initiative that will recommend reforms and require reporting on current policies and practices The initiative will consider changes to existing laws and ask how technology can be leveraged to improve records management while making it cost effective The initiative will seek a reformed digital era government wide records management framework that promotes accountability and performance ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,1,0,3, ND,5, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 3a Professionalize the FOIA Administration, Professionalize FOIA Administration We will continue work on a new civil service personnel category or job series for officials who specialize in administering FOIA and other information programs It is important to recognize the professional nature of the work done by those administering FOIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,0,2, ND,5, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 3b Harness the Power of Technology, Harness the Power of Technology We will expand our use of technology to achieve greater efficiencies in FOIA administration including utilization of technology to assist in searching for and processing records br br Moreover as agencies increasingly post information on their websites we will work to ensure that the information is searchable and readily usable by the public ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,0,2, ND,5, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 4 Lead a Multi Agency Effort, Lead a Multi Agency Effort This multi agency effort will work to declassify historically valuable classified records in which more than one agency has an interest and work to address the backlog of 400 million pages previously accessioned to the National Archives The Center will also oversee the development of standard declassification processes and training to improve and align declassification reviews across agencies The Center will consider public input when developing its prioritization plan as well as report on its progress provide opportunities for public comment in a variety of media and host at least one public forum to update the public and answer questions ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,0,2, ND,4, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 5 Monitor Agency Implementation of Plans, Monitor Agency Implementation of Plans Taking account of the views and perspectives of outside stakeholders the White House will carefully monitor agency implementation of the plans As a result agencies will improve their efforts to disclose information to the public and to make such disclosure useful identify new opportunities for public participation in agency decision making and solicit collaboration with those outside government ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ND,1,1,1,1,0,1, ND,3, NR,2013, ND, ND, ND, ND,0,0
USA,2011,1, 1 6a Advocate for Legislation on Whistleblower Protection, Advocate for Legislation to Reform and Expand Whistleblower Protections Recently Congress nearly enacted legislation that would eliminate loopholes in existing protections provide protections for employees in the intelligence community and create pilot programs to explore potential structural reforms in the remedial process The Administration will continue to work with Congress to enact this legislation ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,1,0,1, ND,5, NR,2013, ND, ND, ND, ND,0,0
